vgs	-I(Vds)
Step Information: Vds=600m  (Run: 1/41)
1.580000000000001e+000	9.723321e-004
1.600000000000001e+000	9.903298e-004
1.620000000000001e+000	1.008268e-003
1.640000000000001e+000	1.026145e-003
1.660000000000001e+000	1.043959e-003
1.680000000000001e+000	1.061707e-003
1.700000000000001e+000	1.079387e-003
1.720000000000001e+000	1.096996e-003
1.740000000000001e+000	1.114533e-003
1.760000000000001e+000	1.131995e-003
1.780000000000001e+000	1.149380e-003
1.800000000000000e+000	1.166685e-003
Step Information: Vds=1.08  (Run: 17/41)
0.000000000000000e+000	3.791221e-010
2.000000000000000e-002	7.001574e-010
4.000000000000000e-002	1.291438e-009
6.000000000000000e-002	2.377020e-009
8.000000000000000e-002	4.361814e-009
1.000000000000000e-001	7.970776e-009
1.200000000000000e-001	1.448613e-008
1.400000000000000e-001	2.614053e-008
1.600000000000000e-001	4.674564e-008
1.800000000000000e-001	8.265360e-008
2.000000000000000e-001	1.441529e-007
2.200000000000000e-001	2.473832e-007
2.400000000000000e-001	4.168204e-007
2.600000000000000e-001	6.883624e-007
2.800000000000000e-001	1.113011e-006
3.000000000000000e-001	1.760985e-006
3.200000000000000e-001	2.725538e-006
3.400000000000000e-001	4.124797e-006
3.600000000000000e-001	6.099118e-006
3.800000000000001e-001	8.801837e-006
4.000000000000001e-001	1.238353e-005
4.200000000000001e-001	1.697305e-005
4.400000000000001e-001	2.266090e-005
4.600000000000001e-001	2.948984e-005
4.800000000000002e-001	3.745486e-005
5.000000000000001e-001	4.651110e-005
5.200000000000001e-001	5.658589e-005
5.400000000000002e-001	6.759130e-005
5.600000000000002e-001	7.943453e-005
5.800000000000002e-001	9.202525e-005
6.000000000000002e-001	1.052798e-004
6.200000000000002e-001	1.191233e-004
6.400000000000002e-001	1.334898e-004
6.600000000000003e-001	1.483220e-004
6.800000000000003e-001	1.635703e-004
7.000000000000003e-001	1.791914e-004
7.200000000000003e-001	1.951478e-004
7.400000000000003e-001	2.114065e-004
7.600000000000003e-001	2.279383e-004
7.800000000000004e-001	2.447173e-004
8.000000000000004e-001	2.617201e-004
8.200000000000004e-001	2.789258e-004
8.400000000000004e-001	2.963151e-004
8.600000000000004e-001	3.138707e-004
8.800000000000005e-001	3.315766e-004
9.000000000000005e-001	3.494180e-004
9.200000000000005e-001	3.673813e-004
9.400000000000005e-001	3.854539e-004
9.600000000000005e-001	4.036241e-004
9.800000000000005e-001	4.218812e-004
1.000000000000000e+000	4.402149e-004
1.020000000000001e+000	4.586159e-004
1.040000000000001e+000	4.770755e-004
1.060000000000001e+000	4.955854e-004
1.080000000000001e+000	5.141379e-004
1.100000000000001e+000	5.327259e-004
1.120000000000001e+000	5.513428e-004
1.140000000000001e+000	5.699822e-004
1.160000000000001e+000	5.886382e-004
1.180000000000001e+000	6.073054e-004
1.200000000000001e+000	6.259785e-004
1.220000000000001e+000	6.446527e-004
1.240000000000001e+000	6.633233e-004
1.260000000000001e+000	6.819862e-004
1.280000000000001e+000	7.006371e-004
1.300000000000001e+000	7.192722e-004
1.320000000000001e+000	7.378881e-004
1.340000000000001e+000	7.564811e-004
1.360000000000001e+000	7.750482e-004
1.380000000000001e+000	7.935861e-004
1.400000000000001e+000	8.120920e-004
1.420000000000001e+000	8.305631e-004
1.440000000000001e+000	8.489967e-004
1.460000000000001e+000	8.673903e-004
1.480000000000001e+000	8.857416e-004
1.500000000000001e+000	9.040480e-004
1.520000000000001e+000	9.223075e-004
1.540000000000001e+000	9.405178e-004
1.560000000000001e+000	9.586767e-004
1.580000000000001e+000	9.767824e-004
1.600000000000001e+000	9.948327e-004
1.620000000000001e+000	1.012826e-003
1.640000000000001e+000	1.030759e-003
1.660000000000001e+000	1.048632e-003
1.680000000000001e+000	1.066441e-003
1.700000000000001e+000	1.084185e-003
1.720000000000001e+000	1.101862e-003
1.740000000000001e+000	1.119469e-003
1.760000000000001e+000	1.137006e-003
1.780000000000001e+000	1.154469e-003
1.800000000000000e+000	1.171857e-003
Step Information: Vds=1.11  (Run: 18/41)
0.000000000000000e+000	4.032295e-010
2.000000000000000e-002	7.446231e-010
4.000000000000000e-002	1.373268e-009
6.000000000000000e-002	2.527124e-009
8.000000000000000e-002	4.635957e-009
1.000000000000000e-001	8.468568e-009
1.200000000000000e-001	1.538324e-008
1.400000000000000e-001	2.774172e-008
1.600000000000000e-001	4.956896e-008
1.800000000000000e-001	8.755821e-008
2.000000000000000e-001	1.525234e-007
2.200000000000000e-001	2.613809e-007
2.400000000000000e-001	4.397098e-007
2.600000000000000e-001	7.249134e-007
2.800000000000000e-001	1.169970e-006
3.000000000000000e-001	1.847568e-006
3.200000000000000e-001	2.853825e-006
3.400000000000000e-001	4.309798e-006
3.600000000000000e-001	6.358249e-006
3.800000000000001e-001	9.153661e-006
4.000000000000001e-001	1.284591e-005
4.200000000000001e-001	1.756121e-005
4.400000000000001e-001	2.338585e-005
4.600000000000001e-001	3.035772e-005
4.800000000000002e-001	3.846716e-005
5.000000000000001e-001	4.766550e-005
5.200000000000001e-001	5.787741e-005
5.400000000000002e-001	6.901339e-005
5.600000000000002e-001	8.097999e-005
5.800000000000002e-001	9.368680e-005
6.000000000000002e-001	1.070505e-004
6.200000000000002e-001	1.209968e-004
6.400000000000002e-001	1.354602e-004
6.600000000000003e-001	1.503840e-004
6.800000000000003e-001	1.657192e-004
7.000000000000003e-001	1.814230e-004
7.200000000000003e-001	1.974583e-004
7.400000000000003e-001	2.137925e-004
7.600000000000003e-001	2.303966e-004
7.800000000000004e-001	2.472451e-004
8.000000000000004e-001	2.643148e-004
8.200000000000004e-001	2.815850e-004
8.400000000000004e-001	2.990367e-004
8.600000000000004e-001	3.166526e-004
8.800000000000005e-001	3.344169e-004
9.000000000000005e-001	3.523149e-004
9.200000000000005e-001	3.703332e-004
9.400000000000005e-001	3.884594e-004
9.600000000000005e-001	4.066817e-004
9.800000000000005e-001	4.249896e-004
1.000000000000000e+000	4.433730e-004
1.020000000000001e+000	4.618225e-004
1.040000000000001e+000	4.803295e-004
1.060000000000001e+000	4.988859e-004
1.080000000000001e+000	5.174840e-004
1.100000000000001e+000	5.361168e-004
1.120000000000001e+000	5.547777e-004
1.140000000000001e+000	5.734605e-004
1.160000000000001e+000	5.921593e-004
1.180000000000001e+000	6.108687e-004
1.200000000000001e+000	6.295835e-004
1.220000000000001e+000	6.482989e-004
1.240000000000001e+000	6.670105e-004
1.260000000000001e+000	6.857140e-004
1.280000000000001e+000	7.044052e-004
1.300000000000001e+000	7.230807e-004
1.320000000000001e+000	7.417366e-004
1.340000000000001e+000	7.603698e-004
1.360000000000001e+000	7.789769e-004
1.380000000000001e+000	7.975550e-004
1.400000000000001e+000	8.161013e-004
1.420000000000001e+000	8.346130e-004
1.440000000000001e+000	8.530877e-004
1.460000000000001e+000	8.715228e-004
1.480000000000001e+000	8.899159e-004
1.500000000000001e+000	9.082649e-004
1.520000000000001e+000	9.265678e-004
1.540000000000001e+000	9.448222e-004
1.560000000000001e+000	9.630263e-004
1.580000000000001e+000	9.811781e-004
1.600000000000001e+000	9.992758e-004
1.620000000000001e+000	1.017318e-003
1.640000000000001e+000	1.035302e-003
1.660000000000001e+000	1.053226e-003
1.680000000000001e+000	1.071089e-003
1.700000000000001e+000	1.088889e-003
1.720000000000001e+000	1.106625e-003
1.740000000000001e+000	1.124294e-003
1.760000000000001e+000	1.141894e-003
1.780000000000001e+000	1.159425e-003
1.800000000000000e+000	1.176883e-003
Step Information: Vds=1.14  (Run: 19/41)
0.000000000000000e+000	4.287979e-010
2.000000000000000e-002	7.917770e-010
4.000000000000000e-002	1.460026e-009
6.000000000000000e-002	2.686220e-009
8.000000000000000e-002	4.926406e-009
1.000000000000000e-001	8.995686e-009
1.200000000000000e-001	1.633254e-008
1.400000000000000e-001	2.943454e-008
1.600000000000000e-001	5.255054e-008
1.800000000000000e-001	9.273073e-008
2.000000000000000e-001	1.613370e-007
2.200000000000000e-001	2.760929e-007
2.400000000000000e-001	4.637194e-007
2.600000000000000e-001	7.631722e-007
2.800000000000000e-001	1.229459e-006
3.000000000000000e-001	1.937789e-006
3.200000000000000e-001	2.987173e-006
3.400000000000000e-001	4.501585e-006
3.600000000000000e-001	6.626109e-006
3.800000000000001e-001	9.516219e-006
4.000000000000001e-001	1.332091e-005
4.200000000000001e-001	1.816353e-005
4.400000000000001e-001	2.412608e-005
4.600000000000001e-001	3.124153e-005
4.800000000000002e-001	3.949560e-005
5.000000000000001e-001	4.883591e-005
5.200000000000001e-001	5.918456e-005
5.400000000000002e-001	7.045059e-005
5.600000000000002e-001	8.253995e-005
5.800000000000002e-001	9.536225e-005
6.000000000000002e-001	1.088345e-004
6.200000000000002e-001	1.228829e-004
6.400000000000002e-001	1.374426e-004
6.600000000000003e-001	1.524576e-004
6.800000000000003e-001	1.678792e-004
7.000000000000003e-001	1.836653e-004
7.200000000000003e-001	1.997790e-004
7.400000000000003e-001	2.161881e-004
7.600000000000003e-001	2.328642e-004
7.800000000000004e-001	2.497817e-004
8.000000000000004e-001	2.669179e-004
8.200000000000004e-001	2.842522e-004
8.400000000000004e-001	3.017657e-004
8.600000000000004e-001	3.194415e-004
8.800000000000005e-001	3.372637e-004
9.000000000000005e-001	3.552179e-004
9.200000000000005e-001	3.732908e-004
9.400000000000005e-001	3.914699e-004
9.600000000000005e-001	4.097439e-004
9.800000000000005e-001	4.281021e-004
1.000000000000000e+000	4.465345e-004
1.020000000000001e+000	4.650319e-004
1.040000000000001e+000	4.835858e-004
1.060000000000001e+000	5.021880e-004
1.080000000000001e+000	5.208310e-004
1.100000000000001e+000	5.395079e-004
1.120000000000001e+000	5.582122e-004
1.140000000000001e+000	5.769375e-004
1.160000000000001e+000	5.956782e-004
1.180000000000001e+000	6.144288e-004
1.200000000000001e+000	6.331843e-004
1.220000000000001e+000	6.519400e-004
1.240000000000001e+000	6.706914e-004
1.260000000000001e+000	6.894343e-004
1.280000000000001e+000	7.081648e-004
1.300000000000001e+000	7.268790e-004
1.320000000000001e+000	7.455736e-004
1.340000000000001e+000	7.642452e-004
1.360000000000001e+000	7.828908e-004
1.380000000000001e+000	8.015074e-004
1.400000000000001e+000	8.200921e-004
1.420000000000001e+000	8.386424e-004
1.440000000000001e+000	8.571558e-004
1.460000000000001e+000	8.756299e-004
1.480000000000001e+000	8.940625e-004
1.500000000000001e+000	9.124512e-004
1.520000000000001e+000	9.307943e-004
1.540000000000001e+000	9.490896e-004
1.560000000000001e+000	9.673352e-004
1.580000000000001e+000	9.855295e-004
1.600000000000001e+000	1.003671e-003
1.620000000000001e+000	1.021757e-003
1.640000000000001e+000	1.039786e-003
1.660000000000001e+000	1.057757e-003
1.680000000000001e+000	1.075669e-003
1.700000000000001e+000	1.093519e-003
1.720000000000001e+000	1.111306e-003
1.740000000000001e+000	1.129029e-003
1.760000000000001e+000	1.146685e-003
1.780000000000001e+000	1.164274e-003
1.800000000000000e+000	1.181793e-003
Step Information: Vds=1.17  (Run: 20/41)
0.000000000000000e+000	4.559128e-010
2.000000000000000e-002	8.417758e-010
4.000000000000000e-002	1.551997e-009
6.000000000000000e-002	2.854826e-009
8.000000000000000e-002	5.234087e-009
1.000000000000000e-001	9.553773e-009
1.200000000000000e-001	1.733689e-008
1.400000000000000e-001	3.122392e-008
1.600000000000000e-001	5.569861e-008
1.800000000000000e-001	9.818457e-008
2.000000000000000e-001	1.706149e-007
2.200000000000000e-001	2.915517e-007
2.400000000000000e-001	4.888972e-007
2.600000000000000e-001	8.032076e-007
2.800000000000000e-001	1.291573e-006
3.000000000000000e-001	2.031772e-006
3.200000000000000e-001	3.125739e-006
3.400000000000000e-001	4.700343e-006
3.600000000000000e-001	6.902897e-006
3.800000000000001e-001	9.889712e-006
4.000000000000001e-001	1.380869e-005
4.200000000000001e-001	1.878016e-005
4.400000000000001e-001	2.488170e-005
4.600000000000001e-001	3.214133e-005
4.800000000000002e-001	4.054021e-005
5.000000000000001e-001	5.002232e-005
5.200000000000001e-001	6.050731e-005
5.400000000000002e-001	7.190287e-005
5.600000000000002e-001	8.411441e-005
5.800000000000002e-001	9.705155e-005
6.000000000000002e-001	1.106318e-004
6.200000000000002e-001	1.247817e-004
6.400000000000002e-001	1.394372e-004
6.600000000000003e-001	1.545428e-004
6.800000000000003e-001	1.700503e-004
7.000000000000003e-001	1.859180e-004
7.200000000000003e-001	2.021097e-004
7.400000000000003e-001	2.185935e-004
7.600000000000003e-001	2.353410e-004
7.800000000000004e-001	2.523272e-004
8.000000000000004e-001	2.695294e-004
8.200000000000004e-001	2.869273e-004
8.400000000000004e-001	3.045023e-004
8.600000000000004e-001	3.222375e-004
8.800000000000005e-001	3.401172e-004
9.000000000000005e-001	3.581272e-004
9.200000000000005e-001	3.762542e-004
9.400000000000005e-001	3.944859e-004
9.600000000000005e-001	4.128111e-004
9.800000000000005e-001	4.312191e-004
1.000000000000000e+000	4.497000e-004
1.020000000000001e+000	4.682448e-004
1.040000000000001e+000	4.868450e-004
1.060000000000001e+000	5.054924e-004
1.080000000000001e+000	5.241798e-004
1.100000000000001e+000	5.429002e-004
1.120000000000001e+000	5.616470e-004
1.140000000000001e+000	5.804141e-004
1.160000000000001e+000	5.991959e-004
1.180000000000001e+000	6.179871e-004
1.200000000000001e+000	6.367825e-004
1.220000000000001e+000	6.555775e-004
1.240000000000001e+000	6.743678e-004
1.260000000000001e+000	6.931491e-004
1.280000000000001e+000	7.119175e-004
1.300000000000001e+000	7.306695e-004
1.320000000000001e+000	7.494016e-004
1.340000000000001e+000	7.681104e-004
1.360000000000001e+000	7.867930e-004
1.380000000000001e+000	8.054464e-004
1.400000000000001e+000	8.240680e-004
1.420000000000001e+000	8.426551e-004
1.440000000000001e+000	8.612055e-004
1.460000000000001e+000	8.797165e-004
1.480000000000001e+000	8.981862e-004
1.500000000000001e+000	9.166125e-004
1.520000000000001e+000	9.349933e-004
1.540000000000001e+000	9.533268e-004
1.560000000000001e+000	9.716111e-004
1.580000000000001e+000	9.898446e-004
1.600000000000001e+000	1.008025e-003
1.620000000000001e+000	1.026152e-003
1.640000000000001e+000	1.044223e-003
1.660000000000001e+000	1.062237e-003
1.680000000000001e+000	1.080192e-003
1.700000000000001e+000	1.098087e-003
1.720000000000001e+000	1.115920e-003
1.740000000000001e+000	1.133691e-003
1.760000000000001e+000	1.151397e-003
1.780000000000001e+000	1.169037e-003
1.800000000000000e+000	1.186610e-003
Step Information: Vds=1.2  (Run: 21/41)
0.000000000000000e+000	4.846646e-010
2.000000000000000e-002	8.947847e-010
4.000000000000000e-002	1.649484e-009
6.000000000000000e-002	3.033486e-009
8.000000000000000e-002	5.559977e-009
1.000000000000000e-001	1.014456e-008
1.200000000000000e-001	1.839931e-008
1.400000000000000e-001	3.311500e-008
1.600000000000000e-001	5.902179e-008
1.800000000000000e-001	1.039338e-007
2.000000000000000e-001	1.803792e-007
2.200000000000000e-001	3.077910e-007
2.400000000000000e-001	5.152930e-007
2.600000000000000e-001	8.450904e-007
2.800000000000000e-001	1.356408e-006
3.000000000000000e-001	2.129646e-006
3.200000000000000e-001	3.269683e-006
3.400000000000000e-001	4.906257e-006
3.600000000000000e-001	7.188816e-006
3.800000000000001e-001	1.027434e-005
4.000000000000001e-001	1.430944e-005
4.200000000000001e-001	1.941125e-005
4.400000000000001e-001	2.565280e-005
4.600000000000001e-001	3.305717e-005
4.800000000000002e-001	4.160099e-005
5.000000000000001e-001	5.122472e-005
5.200000000000001e-001	6.184565e-005
5.400000000000002e-001	7.337020e-005
5.600000000000002e-001	8.570329e-005
5.800000000000002e-001	9.875468e-005
6.000000000000002e-001	1.124422e-004
6.200000000000002e-001	1.266931e-004
6.400000000000002e-001	1.414438e-004
6.600000000000003e-001	1.566395e-004
6.800000000000003e-001	1.722324e-004
7.000000000000003e-001	1.881815e-004
7.200000000000003e-001	2.044507e-004
7.400000000000003e-001	2.210086e-004
7.600000000000003e-001	2.378271e-004
7.800000000000004e-001	2.548816e-004
8.000000000000004e-001	2.721495e-004
8.200000000000004e-001	2.896106e-004
8.400000000000004e-001	3.072468e-004
8.600000000000004e-001	3.250409e-004
8.800000000000005e-001	3.429778e-004
9.000000000000005e-001	3.610431e-004
9.200000000000005e-001	3.792238e-004
9.400000000000005e-001	3.975077e-004
9.600000000000005e-001	4.158836e-004
9.800000000000005e-001	4.343409e-004
1.000000000000000e+000	4.528700e-004
1.020000000000001e+000	4.714617e-004
1.040000000000001e+000	4.901076e-004
1.060000000000001e+000	5.087999e-004
1.080000000000001e+000	5.275310e-004
1.100000000000001e+000	5.462942e-004
1.120000000000001e+000	5.650831e-004
1.140000000000001e+000	5.838914e-004
1.160000000000001e+000	6.027137e-004
1.180000000000001e+000	6.215446e-004
1.200000000000001e+000	6.403791e-004
1.220000000000001e+000	6.592128e-004
1.240000000000001e+000	6.780411e-004
1.260000000000001e+000	6.968599e-004
1.280000000000001e+000	7.156655e-004
1.300000000000001e+000	7.344541e-004
1.320000000000001e+000	7.532225e-004
1.340000000000001e+000	7.719674e-004
1.360000000000001e+000	7.906858e-004
1.380000000000001e+000	8.093748e-004
1.400000000000001e+000	8.280319e-004
1.420000000000001e+000	8.466544e-004
1.440000000000001e+000	8.652401e-004
1.460000000000001e+000	8.837865e-004
1.480000000000001e+000	9.022916e-004
1.500000000000001e+000	9.207533e-004
1.520000000000001e+000	9.391698e-004
1.540000000000001e+000	9.575392e-004
1.560000000000001e+000	9.758599e-004
1.580000000000001e+000	9.941299e-004
1.600000000000001e+000	1.012348e-003
1.620000000000001e+000	1.030512e-003
1.640000000000001e+000	1.048622e-003
1.660000000000001e+000	1.066674e-003
1.680000000000001e+000	1.084669e-003
1.700000000000001e+000	1.102605e-003
1.720000000000001e+000	1.120480e-003
1.740000000000001e+000	1.138294e-003
1.760000000000001e+000	1.156044e-003
1.780000000000001e+000	1.173730e-003
1.800000000000000e+000	1.191350e-003
Step Information: Vds=1.23  (Run: 22/41)
0.000000000000000e+000	5.151486e-010
2.000000000000000e-002	9.509786e-010
4.000000000000000e-002	1.752804e-009
6.000000000000000e-002	3.222775e-009
8.000000000000000e-002	5.905106e-009
1.000000000000000e-001	1.076986e-008
1.200000000000000e-001	1.952298e-008
1.400000000000000e-001	3.511322e-008
1.600000000000000e-001	6.252911e-008
1.800000000000000e-001	1.099929e-007
2.000000000000000e-001	1.906531e-007
2.200000000000000e-001	3.248458e-007
2.400000000000000e-001	5.429583e-007
2.600000000000000e-001	8.888937e-007
2.800000000000000e-001	1.424066e-006
3.000000000000000e-001	2.231541e-006
3.200000000000000e-001	3.419167e-006
3.400000000000000e-001	5.119517e-006
3.600000000000000e-001	7.484068e-006
3.800000000000001e-001	1.067029e-005
4.000000000000001e-001	1.482333e-005
4.200000000000001e-001	2.005692e-005
4.400000000000001e-001	2.643948e-005
4.600000000000001e-001	3.398910e-005
4.800000000000002e-001	4.267796e-005
5.000000000000001e-001	5.244309e-005
5.200000000000001e-001	6.319955e-005
5.400000000000002e-001	7.485251e-005
5.600000000000002e-001	8.730657e-005
5.800000000000002e-001	1.004716e-004
6.000000000000002e-001	1.142658e-004
6.200000000000002e-001	1.286171e-004
6.400000000000002e-001	1.434626e-004
6.600000000000003e-001	1.587477e-004
6.800000000000003e-001	1.744256e-004
7.000000000000003e-001	1.904555e-004
7.200000000000003e-001	2.068018e-004
7.400000000000003e-001	2.234334e-004
7.600000000000003e-001	2.403227e-004
7.800000000000004e-001	2.574449e-004
8.000000000000004e-001	2.747781e-004
8.200000000000004e-001	2.923022e-004
8.400000000000004e-001	3.099990e-004
8.600000000000004e-001	3.278519e-004
8.800000000000005e-001	3.458455e-004
9.000000000000005e-001	3.639658e-004
9.200000000000005e-001	3.821999e-004
9.400000000000005e-001	4.005355e-004
9.600000000000005e-001	4.189617e-004
9.800000000000005e-001	4.374680e-004
1.000000000000000e+000	4.560447e-004
1.020000000000001e+000	4.746830e-004
1.040000000000001e+000	4.933742e-004
1.060000000000001e+000	5.121107e-004
1.080000000000001e+000	5.308852e-004
1.100000000000001e+000	5.496907e-004
1.120000000000001e+000	5.685210e-004
1.140000000000001e+000	5.873700e-004
1.160000000000001e+000	6.062322e-004
1.180000000000001e+000	6.251023e-004
1.200000000000001e+000	6.439754e-004
1.220000000000001e+000	6.628468e-004
1.240000000000001e+000	6.817124e-004
1.260000000000001e+000	7.005680e-004
1.280000000000001e+000	7.194099e-004
1.300000000000001e+000	7.382344e-004
1.320000000000001e+000	7.570382e-004
1.340000000000001e+000	7.758182e-004
1.360000000000001e+000	7.945714e-004
1.380000000000001e+000	8.132950e-004
1.400000000000001e+000	8.319863e-004
1.420000000000001e+000	8.506429e-004
1.440000000000001e+000	8.692625e-004
1.460000000000001e+000	8.878428e-004
1.480000000000001e+000	9.063818e-004
1.500000000000001e+000	9.248775e-004
1.520000000000001e+000	9.433279e-004
1.540000000000001e+000	9.617314e-004
1.560000000000001e+000	9.800863e-004
1.580000000000001e+000	9.983908e-004
1.600000000000001e+000	1.016644e-003
1.620000000000001e+000	1.034843e-003
1.640000000000001e+000	1.052988e-003
1.660000000000001e+000	1.071077e-003
1.680000000000001e+000	1.089109e-003
1.700000000000001e+000	1.107082e-003
1.720000000000001e+000	1.124996e-003
1.740000000000001e+000	1.142848e-003
1.760000000000001e+000	1.160639e-003
1.780000000000001e+000	1.178366e-003
1.800000000000000e+000	1.196029e-003
Step Information: Vds=1.26  (Run: 23/41)
0.000000000000000e+000	5.474660e-010
2.000000000000000e-002	1.010542e-009
4.000000000000000e-002	1.862293e-009
6.000000000000000e-002	3.423300e-009
8.000000000000000e-002	6.270558e-009
1.000000000000000e-001	1.143160e-008
1.200000000000000e-001	2.071122e-008
1.400000000000000e-001	3.722424e-008
1.600000000000000e-001	6.623004e-008
1.800000000000000e-001	1.163774e-007
2.000000000000000e-001	2.014604e-007
2.200000000000000e-001	3.427524e-007
2.400000000000000e-001	5.719463e-007
2.600000000000000e-001	9.346933e-007
2.800000000000000e-001	1.494650e-006
3.000000000000000e-001	2.337594e-006
3.200000000000000e-001	3.574357e-006
3.400000000000000e-001	5.340314e-006
3.600000000000000e-001	7.788857e-006
3.800000000000001e-001	1.107778e-005
4.000000000000001e-001	1.535054e-005
4.200000000000001e-001	2.071732e-005
4.400000000000001e-001	2.724182e-005
4.600000000000001e-001	3.493717e-005
4.800000000000002e-001	4.377115e-005
5.000000000000001e-001	5.367744e-005
5.200000000000001e-001	6.456896e-005
5.400000000000002e-001	7.634980e-005
5.600000000000002e-001	8.892420e-005
5.800000000000002e-001	1.022022e-004
6.000000000000002e-001	1.161026e-004
6.200000000000002e-001	1.305537e-004
6.400000000000002e-001	1.454933e-004
6.600000000000003e-001	1.608675e-004
6.800000000000003e-001	1.766299e-004
7.000000000000003e-001	1.927402e-004
7.200000000000003e-001	2.091632e-004
7.400000000000003e-001	2.258681e-004
7.600000000000003e-001	2.428276e-004
7.800000000000004e-001	2.600174e-004
8.000000000000004e-001	2.774155e-004
8.200000000000004e-001	2.950021e-004
8.400000000000004e-001	3.127593e-004
8.600000000000004e-001	3.306704e-004
8.800000000000005e-001	3.487205e-004
9.000000000000005e-001	3.668955e-004
9.200000000000005e-001	3.851824e-004
9.400000000000005e-001	4.035695e-004
9.600000000000005e-001	4.220457e-004
9.800000000000005e-001	4.406006e-004
1.000000000000000e+000	4.592246e-004
1.020000000000001e+000	4.779089e-004
1.040000000000001e+000	4.966451e-004
1.060000000000001e+000	5.154255e-004
1.080000000000001e+000	5.342428e-004
1.100000000000001e+000	5.530902e-004
1.120000000000001e+000	5.719615e-004
1.140000000000001e+000	5.908507e-004
1.160000000000001e+000	6.097523e-004
1.180000000000001e+000	6.286610e-004
1.200000000000001e+000	6.475720e-004
1.220000000000001e+000	6.664807e-004
1.240000000000001e+000	6.853830e-004
1.260000000000001e+000	7.042747e-004
1.280000000000001e+000	7.231521e-004
1.300000000000001e+000	7.420117e-004
1.320000000000001e+000	7.608501e-004
1.340000000000001e+000	7.796644e-004
1.360000000000001e+000	7.984515e-004
1.380000000000001e+000	8.172086e-004
1.400000000000001e+000	8.359332e-004
1.420000000000001e+000	8.546229e-004
1.440000000000001e+000	8.732753e-004
1.460000000000001e+000	8.918883e-004
1.480000000000001e+000	9.104598e-004
1.500000000000001e+000	9.289880e-004
1.520000000000001e+000	9.474710e-004
1.540000000000001e+000	9.659069e-004
1.560000000000001e+000	9.842943e-004
1.580000000000001e+000	1.002632e-003
1.600000000000001e+000	1.020917e-003
1.620000000000001e+000	1.039150e-003
1.640000000000001e+000	1.057329e-003
1.660000000000001e+000	1.075451e-003
1.680000000000001e+000	1.093517e-003
1.700000000000001e+000	1.111525e-003
1.720000000000001e+000	1.129474e-003
1.740000000000001e+000	1.147362e-003
1.760000000000001e+000	1.165190e-003
1.780000000000001e+000	1.182954e-003
1.800000000000000e+000	1.200656e-003
Step Information: Vds=1.29  (Run: 24/41)
0.000000000000000e+000	5.817231e-010
2.000000000000000e-002	1.073670e-009
4.000000000000000e-002	1.978306e-009
6.000000000000000e-002	3.635700e-009
8.000000000000000e-002	6.657477e-009
1.000000000000000e-001	1.213179e-008
1.200000000000000e-001	2.196754e-008
1.400000000000000e-001	3.945403e-008
1.600000000000000e-001	7.013445e-008
1.800000000000000e-001	1.231031e-007
2.000000000000000e-001	2.128261e-007
2.200000000000000e-001	3.615487e-007
2.400000000000000e-001	6.023123e-007
2.600000000000000e-001	9.825667e-007
2.800000000000000e-001	1.568264e-006
3.000000000000000e-001	2.447939e-006
3.200000000000000e-001	3.735422e-006
3.400000000000000e-001	5.568840e-006
3.600000000000000e-001	8.103386e-006
3.800000000000001e-001	1.149699e-005
4.000000000000001e-001	1.589122e-005
4.200000000000001e-001	2.139258e-005
4.400000000000001e-001	2.805992e-005
4.600000000000001e-001	3.590143e-005
4.800000000000002e-001	4.488054e-005
5.000000000000001e-001	5.492773e-005
5.200000000000001e-001	6.595386e-005
5.400000000000002e-001	7.786201e-005
5.600000000000002e-001	9.055615e-005
5.800000000000002e-001	1.039466e-004
6.000000000000002e-001	1.179525e-004
6.200000000000002e-001	1.325029e-004
6.400000000000002e-001	1.475360e-004
6.600000000000003e-001	1.629988e-004
6.800000000000003e-001	1.788452e-004
7.000000000000003e-001	1.950354e-004
7.200000000000003e-001	2.115347e-004
7.400000000000003e-001	2.283126e-004
7.600000000000003e-001	2.453420e-004
7.800000000000004e-001	2.625989e-004
8.000000000000004e-001	2.800616e-004
8.200000000000004e-001	2.977105e-004
8.400000000000004e-001	3.155276e-004
8.600000000000004e-001	3.334968e-004
8.800000000000005e-001	3.516029e-004
9.000000000000005e-001	3.698322e-004
9.200000000000005e-001	3.881718e-004
9.400000000000005e-001	4.066100e-004
9.600000000000005e-001	4.251358e-004
9.800000000000005e-001	4.437389e-004
1.000000000000000e+000	4.624099e-004
1.020000000000001e+000	4.811399e-004
1.040000000000001e+000	4.999207e-004
1.060000000000001e+000	5.187445e-004
1.080000000000001e+000	5.376043e-004
1.100000000000001e+000	5.564932e-004
1.120000000000001e+000	5.754051e-004
1.140000000000001e+000	5.943340e-004
1.160000000000001e+000	6.132744e-004
1.180000000000001e+000	6.322213e-004
1.200000000000001e+000	6.511697e-004
1.220000000000001e+000	6.701152e-004
1.240000000000001e+000	6.890535e-004
1.260000000000001e+000	7.079808e-004
1.280000000000001e+000	7.268931e-004
1.300000000000001e+000	7.457872e-004
1.320000000000001e+000	7.646595e-004
1.340000000000001e+000	7.835073e-004
1.360000000000001e+000	8.023275e-004
1.380000000000001e+000	8.211174e-004
1.400000000000001e+000	8.398744e-004
1.420000000000001e+000	8.585961e-004
1.440000000000001e+000	8.772804e-004
1.460000000000001e+000	8.959250e-004
1.480000000000001e+000	9.145280e-004
1.500000000000001e+000	9.330875e-004
